model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
mistralai,Sres,50,3,0,0,1,10,1,cadrer,photographie,S_res,Oui,Oui
mistralai,Sres,51,3,0,0,1,10,1,distinguer,distinction,S_0,Non,Oui
mistralai,Sres,53,3,0,0,1,10,1,rideau,scène,S_loc,Non,Oui
mistralai,Sres,54,3,0,0,1,10,1,figue de Barbarie,figuier de Barbarie,S_loc,Non,Oui
mistralai,Sres,55,3,0,0,1,10,1,course,hippodrome,S_loc,Non,Oui
mistralai,Sres,57,3,0,0,1,10,1,téléspectateur,télévision,S_3,Non,Oui
mistralai,Sres,58,3,0,0,1,10,1,drogue,droguée,S_1,Non,Oui
mistralai,Sres,60,3,0,0,1,10,1,coiffeur,ciseau,S_instr,Non,Oui
mistralai,Sres,61,4,0,0,1,10,1,doubler,double,S_res,Oui,Oui
mistralai,Sres,61,4,0,0,1,10,2,doubler,double,S_res,Oui,Oui
mistralai,Sres,62,4,0,0,1,10,1,blesser,blessure,S_res,Oui,Oui
mistralai,Sres,63,4,0,0,1,10,1,déprimer,dépression,S_res,Oui,Oui
mistralai,Sres,64,4,0,0,1,10,1,soustraction,différence,S_res,Oui,Oui
mistralai,Sres,65,4,0,0,1,10,1,arranger,arrangement,S_res,Oui,Oui
mistralai,Sres,65,4,0,0,1,10,2,arranger,arrangement,S_res,Oui,Oui
mistralai,Sres,66,4,0,0,1,10,1,tordre,torsion,S_res,Oui,Oui
mistralai,Sres,67,4,0,0,1,10,1,se brûler,brûlure,S_res,Oui,Oui
mistralai,Sres,68,4,0,0,1,10,1,cadrer,prise de vue,S_res,Oui,Oui
mistralai,Sres,69,4,0,0,1,10,1,condamner,condamnation,S_res,Oui,Oui
mistralai,Sres,69,4,0,0,1,10,2,condamner,condamnation,S_res,Oui,Oui
mistralai,Sres,70,4,0,0,1,10,1,cadrer,photographie,S_res,Oui,Oui
mistralai,Sres,71,4,0,0,1,10,1,animosité,avec animosité,Adv_1,Non,Oui
mistralai,Sres,73,4,0,0,1,10,1,sport,terrain,S_loc,Non,Oui
mistralai,Sres,74,4,0,0,1,10,1,amarante,amarante,S_0,Non,Oui
mistralai,Sres,75,4,0,0,1,10,1,prendre à la gorge,suffoquer,Result_2,Non,Oui
mistralai,Sres,75,4,0,0,1,10,2,prendre à la gorge,suffoquer,Result_2,Non,Oui
mistralai,Sres,76,4,0,0,1,10,1,s’expliquer,expliquer,Conv_21,Non,Oui
mistralai,Sres,77,4,0,0,1,10,1,capillaire,capillaire,A_0,Non,Oui
mistralai,Sres,78,4,0,0,1,10,1,composer,composer,Result_2,Non,Oui
mistralai,Sres,80,4,0,0,1,10,1,saint,saint,A_0,Non,Oui
mistralai,Dérivation_adjectivale,1,1,0,0,1,10,1,menotte,menotté,A_2,Oui,Oui
mistralai,Dérivation_adjectivale,1,1,0,0,1,10,2,menotte,menotté,A_2,Oui,Oui
mistralai,Dérivation_adjectivale,2,1,0,0,1,10,1,stérilité,stérile,A_1,Oui,Oui
mistralai,Dérivation_adjectivale,3,1,0,0,1,10,1,utilement,utile,A_0,Oui,Oui
mistralai,Dérivation_adjectivale,4,1,0,0,1,10,1,bouclier humain,courageux,Qual_1,Oui,Oui
mistralai,Dérivation_adjectivale,5,1,0,0,1,10,1,téléphone,téléphonique,A_0,Oui,Oui
mistralai,Dérivation_adjectivale,8,1,0,0,1,10,1,remplir,rempli,A_1,Oui,Oui
mistralai,Dérivation_adjectivale,9,1,0,0,1,10,1,imminence,imminent,A_1,Oui,Oui
mistralai,Dérivation_adjectivale,10,1,0,0,1,10,1,ion,ionique,A_0,Oui,Oui
mistralai,Dérivation_adjectivale,12,1,0,0,1,10,1,se refermer,s’ouvrir,Anti,Non,Non
mistralai,Dérivation_adjectivale,14,1,0,0,1,10,1,couvrir,se couvrir,Conv_21,Non,Oui
mistralai,Dérivation_adjectivale,15,1,0,0,1,10,1,gendarme,gendarmette,Syn,Non,Oui
mistralai,Dérivation_adjectivale,16,1,0,0,1,10,1,lessive,linge,S_2,Non,Oui
mistralai,Dérivation_adjectivale,17,1,0,0,1,10,1,informatique,informatiquement,Adv_0,Non,Oui
mistralai,Dérivation_adjectivale,18,1,0,0,1,10,1,coucher,se coucher,Result_2,Non,Oui
mistralai,Dérivation_adjectivale,18,1,0,0,1,10,2,coucher,se coucher,Result_2,Non,Oui
mistralai,Dérivation_adjectivale,18,1,0,0,1,10,4,coucher,se coucher,Result_2,Non,Oui
mistralai,Dérivation_adjectivale,18,1,0,0,1,10,5,coucher,se coucher,Result_2,Non,Oui
mistralai,Dérivation_adjectivale,19,1,0,0,1,10,1,adroit,adroitement,Adv_0,Non,Oui
mistralai,Dérivation_adjectivale,20,1,0,0,1,10,1,interagir,interaction,S_0,Non,Oui
mistralai,A0,1,1,0,0,1,10,1,Suède,suédois,A_0,Oui,Oui
mistralai,A0,2,1,0,0,1,10,1,Grande-Bretagne,britannique,A_0,Oui,Oui
mistralai,A0,3,1,0,0,1,10,1,ingratement,ingrat,A_0,Oui,Oui
mistralai,A0,3,1,0,0,1,10,2,ingratement,ingrat,A_0,Oui,Oui
mistralai,A0,4,1,0,0,1,10,1,tragédie,tragique,A_0,Oui,Oui
mistralai,A0,4,1,0,0,1,10,2,tragédie,tragique,A_0,Oui,Oui
mistralai,A0,4,1,0,0,1,10,5,tragédie,tragique,A_0,Oui,Oui
mistralai,A0,6,1,0,0,1,10,1,cancer,cancéreux,A_0,Oui,Oui
mistralai,A0,6,1,0,0,1,10,2,cancer,cancéreux,A_0,Oui,Oui
mistralai,A0,7,1,0,0,1,10,1,vilainement,vil,A_0,Oui,Oui
mistralai,A0,8,1,0,0,1,10,1,bronchite,bronchiteux,A_0,Oui,Oui
mistralai,A0,9,1,0,0,1,10,1,mammifère,mammalien,A_0,Oui,Oui
mistralai,A0,10,1,0,0,1,10,1,athlétisme,athlétique,A_0,Oui,Oui
mistralai,A0,11,1,0,0,1,10,1,victoire,vaincu,A_2,Non,Oui
mistralai,A0,12,1,0,0,1,10,1,importance,important,A_1,Non,Oui
mistralai,A0,12,1,0,0,1,10,2,importance,important,A_1,Non,Oui
mistralai,A0,14,1,0,0,1,10,1,vents,à vents,A_2,Non,Oui
mistralai,A0,15,1,0,0,1,10,1,hépatique,hépatique,A_1,Non,Oui
mistralai,A0,16,1,0,0,1,10,1,cousu main,cousu main,A_2,Non,Oui
mistralai,A0,17,1,0,0,1,10,1,ostentation,frimeur,Qual_1,Non,Oui
mistralai,A0,17,1,0,0,1,10,2,ostentation,frimeur,Qual_1,Non,Oui
mistralai,A0,18,1,0,0,1,10,1,sarcasme,ironique,Qual_1,Non,Oui
mistralai,A0,19,1,0,0,1,10,1,collaboration,traître,Qual_1,Non,Non
mistralai,A0,20,1,0,0,1,10,1,exister,existant,A_1,Non,Oui
mistralai,A0,21,2,0,0,1,10,1,Suède,suédois,A_0,Oui,Oui
mistralai,A0,22,2,0,0,1,10,1,Grande-Bretagne,britannique,A_0,Oui,Oui
mistralai,A0,22,2,0,0,1,10,2,Grande-Bretagne,britannique,A_0,Oui,Oui
mistralai,A0,23,2,0,0,1,10,1,ingratement,ingrat,A_0,Oui,Oui
mistralai,A0,23,2,0,0,1,10,2,ingratement,ingrat,A_0,Oui,Oui
mistralai,A0,24,2,0,0,1,10,1,tragédie,tragique,A_0,Oui,Oui
mistralai,A0,24,2,0,0,1,10,2,tragédie,tragique,A_0,Oui,Oui
mistralai,A0,25,2,0,0,1,10,1,famille,familial,A_0,Oui,Oui
mistralai,A0,26,2,0,0,1,10,1,cancer,cancéreux,A_0,Oui,Oui
mistralai,A0,26,2,0,0,1,10,2,cancer,cancéreux,A_0,Oui,Oui
mistralai,A0,26,2,0,0,1,10,5,cancer,cancéreux,A_0,Oui,Oui
mistralai,A0,27,2,0,0,1,10,1,vilainement,vil,A_0,Oui,Oui
mistralai,A0,27,2,0,0,1,10,2,vilainement,vil,A_0,Oui,Oui
mistralai,A0,27,2,0,0,1,10,3,vilainement,vil,A_0,Oui,Oui
mistralai,A0,27,2,0,0,1,10,4,vilainement,vil,A_0,Oui,Oui
mistralai,A0,27,2,0,0,1,10,5,vilainement,vil,A_0,Oui,Oui
mistralai,A0,28,2,0,0,1,10,1,bronchite,bronchiteux,A_0,Oui,Oui
mistralai,A0,29,2,0,0,1,10,1,mammifère,mammalien,A_0,Oui,Oui
mistralai,A0,30,2,0,0,1,10,1,athlétisme,athlétique,A_0,Oui,Oui
mistralai,A0,31,2,0,0,1,10,1,composer,composer,Result_2,Non,Oui
mistralai,A0,32,2,0,0,1,10,1,posséder,appartenir,Conv_21,Non,Oui
mistralai,A0,33,2,0,0,1,10,1,respect,respectueusement,Adv_0,Non,Oui
mistralai,A0,34,2,0,0,1,10,1,étudiant,estudiantin,Syn,Non,Oui
mistralai,A0,35,2,0,0,1,10,1,établir,établissement,S_0,Non,Oui
mistralai,A0,37,2,0,0,1,10,1,brûlure,brûlé,A_2,Non,Oui
mistralai,A0,37,2,0,0,1,10,2,brûlure,brûlé,A_2,Non,Oui
mistralai,A0,39,2,0,0,1,10,1,temps,temporellement,Adv_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,1,1,0,0,1,10,1,essoufflé,essoufflant,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,1,1,0,0,1,10,2,essoufflé,essoufflant,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,1,1,0,0,1,10,5,essoufflé,essoufflant,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,2,1,0,0,1,10,1,menotte,menotté,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,2,1,0,0,1,10,2,menotte,menotté,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,3,1,0,0,1,10,1,étouffer,étouffé,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,3,1,0,0,1,10,2,étouffer,étouffé,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,4,1,0,0,1,10,1,hésiter,hésitant,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,4,1,0,0,1,10,2,hésiter,hésitant,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,4,1,0,0,1,10,5,hésiter,hésitant,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,5,1,0,0,1,10,1,inventer,inventif,Able_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,5,1,0,0,1,10,2,inventer,inventif,Able_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,6,1,0,0,1,10,1,bronchite,bronchiteux,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,7,1,0,0,1,10,1,pâle,émotif,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,8,1,0,0,1,10,1,illustrer,illustré,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,9,1,0,0,1,10,1,rudoyer,coléreux,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,9,1,0,0,1,10,2,rudoyer,coléreux,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,10,1,0,0,1,10,1,chipoter,chipoteur,Able_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,11,1,0,0,1,10,1,pertinemment,pertinent,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,12,1,0,0,1,10,1,insulter,insultant,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,12,1,0,0,1,10,2,insulter,insultant,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,13,1,0,0,1,10,1,dîner,dînatoire,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,14,1,0,0,1,10,1,virus,viral,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,14,1,0,0,1,10,2,virus,viral,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,14,1,0,0,1,10,4,virus,viral,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,14,1,0,0,1,10,5,virus,viral,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,15,1,0,0,1,10,1,adversaire,adverse,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,16,1,0,0,1,10,1,écologie,écologique,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,17,1,0,0,1,10,1,amour,amoureux,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,18,1,0,0,1,10,1,infiniment,infini,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,20,1,0,0,1,10,1,prochainement,prochain,A_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,21,2,0,0,1,10,1,essoufflé,essoufflant,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,21,2,0,0,1,10,2,essoufflé,essoufflant,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,21,2,0,0,1,10,4,essoufflé,essoufflant,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,21,2,0,0,1,10,5,essoufflé,essoufflant,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,22,2,0,0,1,10,1,menotte,menotté,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,23,2,0,0,1,10,1,étouffer,étouffé,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,23,2,0,0,1,10,2,étouffer,étouffé,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,24,2,0,0,1,10,1,hésiter,hésitant,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,24,2,0,0,1,10,2,hésiter,hésitant,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,24,2,0,0,1,10,4,hésiter,hésitant,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,24,2,0,0,1,10,5,hésiter,hésitant,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,25,2,0,0,1,10,1,inventer,inventif,Able_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,25,2,0,0,1,10,2,inventer,inventif,Able_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,26,2,0,0,1,10,1,bronchite,bronchiteux,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,26,2,0,0,1,10,2,bronchite,bronchiteux,A_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,27,2,0,0,1,10,1,pâle,émotif,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,28,2,0,0,1,10,1,illustrer,illustré,A_2,Oui,Oui
mistralai,A_dériv_ajout_de_sens,29,2,0,0,1,10,1,rudoyer,coléreux,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,29,2,0,0,1,10,2,rudoyer,coléreux,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,29,2,0,0,1,10,3,rudoyer,coléreux,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,29,2,0,0,1,10,4,rudoyer,coléreux,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,29,2,0,0,1,10,5,rudoyer,coléreux,Qual_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,30,2,0,0,1,10,1,chipoter,chipoteur,Able_1,Oui,Oui
mistralai,A_dériv_ajout_de_sens,32,2,0,0,1,10,1,bouche bée,être,Pred,Non,Oui
mistralai,A_dériv_ajout_de_sens,33,2,0,0,1,10,1,rallonger,rallongement,S_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,34,2,0,0,1,10,1,hypocrisie,avec hypocrisie,Adv_1,Non,Oui
mistralai,A_dériv_ajout_de_sens,34,2,0,0,1,10,2,hypocrisie,avec hypocrisie,Adv_1,Non,Oui
mistralai,A_dériv_ajout_de_sens,36,2,0,0,1,10,1,se désespérer,désespérer,Conv_21,Non,Oui
mistralai,A_dériv_ajout_de_sens,38,2,0,0,1,10,1,obligatoire,obligatoirement,Adv_0,Non,Oui
mistralai,A_dériv_ajout_de_sens,39,2,0,0,1,10,1,absolu,absolument,Adv_0,Non,Oui
mistralai,A_i,1,1,0,0,1,10,1,exercer,exercé,A_2,Oui,Oui
mistralai,A_i,2,1,0,0,1,10,1,éblouir,ébloui,A_2,Oui,Oui
mistralai,A_i,3,1,0,0,1,10,1,s’agiter,agité,A_1,Oui,Oui
mistralai,A_i,4,1,0,0,1,10,1,Italie,italien,A_1,Oui,Oui
mistralai,A_i,4,1,0,0,1,10,2,Italie,italien,A_1,Oui,Oui
mistralai,A_i,4,1,0,0,1,10,3,Italie,italien,A_1,Oui,Oui
mistralai,A_i,4,1,0,0,1,10,4,Italie,italien,A_1,Oui,Oui
mistralai,A_i,4,1,0,0,1,10,5,Italie,italien,A_1,Oui,Oui
mistralai,A_i,5,1,0,0,1,10,1,paresse,paresseux,A_1,Oui,Oui
mistralai,A_i,5,1,0,0,1,10,2,paresse,paresseux,A_1,Oui,Oui
mistralai,A_i,6,1,0,0,1,10,1,surmonter,au-dessous,A_2,Oui,Non
mistralai,A_i,8,1,0,0,1,10,1,proche,prochain,A_2,Oui,Oui
mistralai,A_i,8,1,0,0,1,10,2,proche,prochain,A_2,Oui,Oui
mistralai,A_i,9,1,0,0,1,10,1,comprendre,compris,A_2,Oui,Oui
mistralai,A_i,10,1,0,0,1,10,1,abattre,abattu,A_2,Oui,Oui
mistralai,A_i,10,1,0,0,1,10,2,abattre,abattu,A_2,Oui,Oui
mistralai,A_i,10,1,0,0,1,10,5,abattre,abattu,A_2,Oui,Oui
mistralai,A_i,11,1,0,0,1,10,1,conte,menteur,Qual_1,Non,Oui
mistralai,A_i,12,1,0,0,1,10,1,chipoter,préoccupant,Qual_1,Non,Oui
mistralai,A_i,13,1,0,0,1,10,1,créer,créatif,Able_1,Non,Oui
mistralai,A_i,14,1,0,0,1,10,1,détruire,destructible,Able_2,Non,Oui
mistralai,A_i,15,1,0,0,1,10,1,détester,détestable,Able_2,Non,Oui
mistralai,A_i,16,1,0,0,1,10,1,manquer,absent,Qual_1,Non,Oui
mistralai,A_i,17,1,0,0,1,10,1,mépris,méprisable,Able_2,Non,Oui
mistralai,A_i,18,1,0,0,1,10,1,scier,sciable,Able_2,Non,Oui
mistralai,A_i,19,1,0,0,1,10,1,calembour,blagueur,Qual_1,Non,Oui
mistralai,A_i,20,1,0,0,1,10,1,aventure,aventurier,Able_1,Non,Oui
mistralai,A_i,20,1,0,0,1,10,2,aventure,aventurier,Able_1,Non,Oui
mistralai,A_i,21,2,0,0,1,10,1,exercer,exercé,A_2,Oui,Oui
mistralai,A_i,22,2,0,0,1,10,1,éblouir,ébloui,A_2,Oui,Oui
mistralai,A_i,23,2,0,0,1,10,1,s’agiter,agité,A_1,Oui,Oui
mistralai,A_i,24,2,0,0,1,10,1,Italie,italien,A_1,Oui,Oui
mistralai,A_i,24,2,0,0,1,10,2,Italie,italien,A_1,Oui,Oui
mistralai,A_i,25,2,0,0,1,10,1,paresse,paresseux,A_1,Oui,Oui
mistralai,A_i,25,2,0,0,1,10,2,paresse,paresseux,A_1,Oui,Oui
mistralai,A_i,26,2,0,0,1,10,1,surmonter,au-dessous,A_2,Oui,Oui
mistralai,A_i,27,2,0,0,1,10,1,mains propres,à mains propres,A_1,Oui,Oui
mistralai,A_i,28,2,0,0,1,10,1,proche,prochain,A_2,Oui,Oui
mistralai,A_i,29,2,0,0,1,10,1,comprendre,compris,A_2,Oui,Oui
mistralai,A_i,30,2,0,0,1,10,1,abattre,abattu,A_2,Oui,Oui
mistralai,A_i,30,2,0,0,1,10,2,abattre,abattu,A_2,Oui,Oui
mistralai,A_i,33,2,0,0,1,10,1,apitoiement,lâche,Qual_1,Non,Oui
mistralai,A_i,34,2,0,0,1,10,1,cheveu,capillaire,A_0,Non,Oui
mistralai,A_i,36,2,0,0,1,10,1,désolation,désolé,A_0,Non,Oui
mistralai,A_i,37,2,0,0,1,10,1,fuchsia,rose fuchsia,A_0,Non,Oui
mistralai,A_i,38,2,0,0,1,10,1,paralysie,paralytique,A_0,Non,Oui
mistralai,A_i,39,2,0,0,1,10,1,contestation,contestable,Able_2,Non,Oui
mistralai,A_i,40,2,0,0,1,10,1,monarchie,monarchique,A_0,Non,Oui
mistralai,A_i,41,3,0,0,1,10,1,exercer,exercé,A_2,Oui,Oui
mistralai,A_i,42,3,0,0,1,10,1,éblouir,ébloui,A_2,Oui,Oui
mistralai,A_i,43,3,0,0,1,10,1,s’agiter,agité,A_1,Oui,Oui
mistralai,A_i,44,3,0,0,1,10,1,Italie,italien,A_1,Oui,Oui
mistralai,A_i,44,3,0,0,1,10,2,Italie,italien,A_1,Oui,Oui
mistralai,A_i,44,3,0,0,1,10,3,Italie,italien,A_1,Oui,Oui
mistralai,A_i,44,3,0,0,1,10,4,Italie,italien,A_1,Oui,Oui
mistralai,A_i,44,3,0,0,1,10,5,Italie,italien,A_1,Oui,Oui
mistralai,A_i,45,3,0,0,1,10,1,paresse,paresseux,A_1,Oui,Oui
mistralai,A_i,45,3,0,0,1,10,2,paresse,paresseux,A_1,Oui,Oui
mistralai,A_i,45,3,0,0,1,10,5,paresse,paresseux,A_1,Oui,Oui
mistralai,A_i,47,3,0,0,1,10,1,mains propres,à mains propres,A_1,Oui,Oui
mistralai,A_i,48,3,0,0,1,10,1,proche,prochain,A_2,Oui,Oui
mistralai,A_i,49,3,0,0,1,10,1,comprendre,compris,A_2,Oui,Oui
mistralai,A_i,50,3,0,0,1,10,1,abattre,abattu,A_2,Oui,Oui
mistralai,A_i,50,3,0,0,1,10,2,abattre,abattu,A_2,Oui,Oui
mistralai,A_i,51,3,0,0,1,10,1,rudoyer,colérique,Qual_1,Non,Oui
mistralai,A_i,52,3,0,0,1,10,1,tracassant,tracasser,Pred,Non,Oui
mistralai,A_i,53,3,0,0,1,10,1,horizontal,horizontalement,Adv_0,Non,Oui
mistralai,A_i,55,3,0,0,1,10,1,énergie,énergétique,A_0,Non,Oui
mistralai,A_i,57,3,0,0,1,10,1,cerveau,cérébralement,Adv_0,Non,Oui
mistralai,A_i,58,3,0,0,1,10,1,flamber,inflammable,Able_1,Non,Oui
mistralai,A_i,59,3,0,0,1,10,1,juger,critique,Qual_1,Non,Oui
mistralai,A_i,60,3,0,0,1,10,1,histoire,menteur,Qual_1,Non,Oui
mistralai,A1,1,1,0,0,1,10,1,ravissement,ravi,A_1,Oui,Oui
mistralai,A1,2,1,0,0,1,10,1,se lever,levant,A_1,Oui,Oui
mistralai,A1,4,1,0,0,1,10,1,ramper,rampant,A_1,Oui,Oui
mistralai,A1,4,1,0,0,1,10,2,ramper,rampant,A_1,Oui,Oui
mistralai,A1,5,1,0,0,1,10,1,mollesse,mou,A_1,Oui,Oui
mistralai,A1,5,1,0,0,1,10,2,mollesse,mou,A_1,Oui,Oui
mistralai,A1,5,1,0,0,1,10,5,mollesse,mou,A_1,Oui,Oui
mistralai,A1,6,1,0,0,1,10,1,bienheureuse,bienheureux,A_1,Oui,Oui
mistralai,A1,7,1,0,0,1,10,1,parité,pair,A_1,Oui,Oui
mistralai,A1,7,1,0,0,1,10,2,parité,pair,A_1,Oui,Oui
mistralai,A1,8,1,0,0,1,10,1,septième ciel,à septième ciel,A_1,Oui,Oui
mistralai,A1,9,1,0,0,1,10,1,pus,purulent,A_1,Oui,Oui
mistralai,A1,9,1,0,0,1,10,2,pus,purulent,A_1,Oui,Oui
mistralai,A1,9,1,0,0,1,10,5,pus,purulent,A_1,Oui,Oui
mistralai,A1,10,1,0,0,1,10,1,loin,éloigné,A_1,Oui,Oui
mistralai,A1,10,1,0,0,1,10,2,loin,éloigné,A_1,Oui,Oui
mistralai,A1,10,1,0,0,1,10,5,loin,éloigné,A_1,Oui,Oui
mistralai,A1,11,1,0,0,1,10,1,cousu main,cousu main,A_2,Non,Non
mistralai,A1,13,1,0,0,1,10,1,amour,amoureux,A_2,Non,Oui
mistralai,A1,14,1,0,0,1,10,1,menotte,menotté,A_2,Non,Oui
mistralai,A1,15,1,0,0,1,10,1,plage,de plage,A_2,Non,Oui
mistralai,A1,17,1,0,0,1,10,1,maladie,malade,A_2,Non,Non
mistralai,A1,18,1,0,0,1,10,1,accusation,visé,A_2,Non,Oui
mistralai,A1,18,1,0,0,1,10,2,accusation,visé,A_2,Non,Oui
mistralai,A1,19,1,0,0,1,10,1,cercueil,défunt,A_2,Non,Oui
mistralai,A1,20,1,0,0,1,10,1,recouvrir,recouvert,A_2,Non,Oui
mistralai,A1,20,1,0,0,1,10,2,recouvrir,recouvert,A_2,Non,Oui
mistralai,A1,21,2,0,0,1,10,1,ravissement,ravi,A_1,Oui,Oui
mistralai,A1,22,2,0,0,1,10,1,se lever,levant,A_1,Oui,Oui
mistralai,A1,24,2,0,0,1,10,1,ramper,rampant,A_1,Oui,Oui
mistralai,A1,24,2,0,0,1,10,2,ramper,rampant,A_1,Oui,Oui
mistralai,A1,25,2,0,0,1,10,1,mollesse,mou,A_1,Oui,Oui
mistralai,A1,25,2,0,0,1,10,2,mollesse,mou,A_1,Oui,Oui
mistralai,A1,25,2,0,0,1,10,3,mollesse,mou,A_1,Oui,Oui
mistralai,A1,25,2,0,0,1,10,4,mollesse,mou,A_1,Oui,Oui
mistralai,A1,25,2,0,0,1,10,5,mollesse,mou,A_1,Oui,Oui
mistralai,A1,26,2,0,0,1,10,1,bienheureuse,bienheureux,A_1,Oui,Oui
mistralai,A1,27,2,0,0,1,10,1,parité,pair,A_1,Oui,Oui
mistralai,A1,27,2,0,0,1,10,2,parité,pair,A_1,Oui,Oui
mistralai,A1,27,2,0,0,1,10,5,parité,pair,A_1,Oui,Oui
mistralai,A1,28,2,0,0,1,10,1,septième ciel,à septième ciel,A_1,Oui,Oui
mistralai,A1,29,2,0,0,1,10,1,pus,purulent,A_1,Oui,Oui
mistralai,A1,30,2,0,0,1,10,1,loin,éloigné,A_1,Oui,Oui
mistralai,A1,30,2,0,0,1,10,2,loin,éloigné,A_1,Oui,Oui
mistralai,A1,30,2,0,0,1,10,4,loin,éloigné,A_1,Oui,Oui
mistralai,A1,30,2,0,0,1,10,5,loin,éloigné,A_1,Oui,Oui
mistralai,A1,32,2,0,0,1,10,1,connaître,connu,A_2,Non,Oui
mistralai,A1,33,2,0,0,1,10,1,cafard,cafardeux,Able_2,Non,Oui
mistralai,A1,34,2,0,0,1,10,1,bons sentiments,gentil,Qual_1,Non,Oui
mistralai,A1,34,2,0,0,1,10,2,bons sentiments,gentil,Qual_1,Non,Oui
mistralai,A1,35,2,0,0,1,10,1,juger,critique,Qual_1,Non,Oui
mistralai,A1,36,2,0,0,1,10,1,sommeil,somnolent,Able_1,Non,Oui
mistralai,A1,37,2,0,0,1,10,1,ostentation,frimeur,Qual_1,Non,Oui
mistralai,A1,38,2,0,0,1,10,1,collaboration,traître,Qual_1,Non,Oui
mistralai,A1,38,2,0,0,1,10,2,collaboration,traître,Qual_1,Non,Non
mistralai,A1,39,2,0,0,1,10,1,bouclier humain,courageux,Qual_1,Non,Oui
mistralai,A1,39,2,0,0,1,10,2,bouclier humain,courageux,Qual_1,Non,Oui
mistralai,A1,40,2,0,0,1,10,1,ébahir,ébahi,A_2,Non,Oui
mistralai,A1,41,3,0,0,1,10,1,ravissement,ravi,A_1,Oui,Oui
mistralai,A1,42,3,0,0,1,10,1,se lever,levant,A_1,Oui,Oui
mistralai,A1,44,3,0,0,1,10,1,ramper,rampant,A_1,Oui,Oui
mistralai,A1,44,3,0,0,1,10,2,ramper,rampant,A_1,Oui,Oui
mistralai,A1,44,3,0,0,1,10,5,ramper,rampant,A_1,Oui,Oui
mistralai,A1,45,3,0,0,1,10,1,mollesse,mou,A_1,Oui,Oui
mistralai,A1,45,3,0,0,1,10,2,mollesse,mou,A_1,Oui,Oui
mistralai,A1,46,3,0,0,1,10,1,bienheureuse,bienheureux,A_1,Oui,Oui
