model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
meta-llama,Fact_i,12,1,0,0,1,10,4,lessive,laver,Labreal_12,Non,Oui
meta-llama,Fact_i,13,1,0,0,1,10,1,priorité,donner,Real_2,Non,Non
meta-llama,Fact_i,13,1,0,0,1,10,3,priorité,donner,Real_2,Non,Oui
meta-llama,Fact_i,13,1,0,0,1,10,4,priorité,donner,Real_2,Non,Oui
meta-llama,Fact_i,14,1,0,0,1,10,1,vis,visser,Labreal_12,Non,Oui
meta-llama,Fact_i,14,1,0,0,1,10,3,vis,visser,Labreal_12,Non,Oui
meta-llama,Fact_i,14,1,0,0,1,10,4,vis,visser,Labreal_12,Non,Oui
meta-llama,Fact_i,15,1,0,0,1,10,1,musée,visiter,Real_1,Non,Non
meta-llama,Fact_i,15,1,0,0,1,10,3,musée,visiter,Real_1,Non,Oui
meta-llama,Fact_i,15,1,0,0,1,10,4,musée,visiter,Real_1,Non,Oui
meta-llama,Fact_i,16,1,0,0,1,10,1,élément de langage,faire usage,Real_2,Non,Non
meta-llama,Fact_i,16,1,0,0,1,10,3,élément de langage,faire usage,Real_2,Non,Non
meta-llama,Fact_i,16,1,0,0,1,10,4,élément de langage,faire usage,Real_2,Non,Oui
meta-llama,Fact_i,17,1,0,0,1,10,1,dent,ronger,Labreal_12,Non,Non
meta-llama,Fact_i,17,1,0,0,1,10,3,dent,ronger,Labreal_12,Non,Oui
meta-llama,Fact_i,17,1,0,0,1,10,4,dent,ronger,Labreal_12,Non,Oui
meta-llama,Fact_i,18,1,0,0,1,10,1,dent,croquer,Labreal_12,Non,Non
meta-llama,Fact_i,18,1,0,0,1,10,3,dent,croquer,Labreal_12,Non,Non
meta-llama,Fact_i,18,1,0,0,1,10,4,dent,croquer,Labreal_12,Non,Oui
meta-llama,Fact_i,19,1,0,0,1,10,1,document,lire,Real_3,Non,Non
meta-llama,Fact_i,19,1,0,0,1,10,2,document,lire,Real_3,Non,Oui
meta-llama,Fact_i,19,1,0,0,1,10,3,document,lire,Real_3,Non,Oui
meta-llama,Fact_i,19,1,0,0,1,10,4,document,lire,Real_3,Non,Oui
meta-llama,Fact_i,20,1,0,0,1,10,1,voie,emprunter,Real_1,Non,Non
meta-llama,Fact_i,20,1,0,0,1,10,3,voie,emprunter,Real_1,Non,Oui
meta-llama,Fact_i,20,1,0,0,1,10,4,voie,emprunter,Real_1,Non,Oui
meta-llama,Fact_i,21,2,0,0,1,10,1,allégresse,remplir,Fact_1,Oui,Non
meta-llama,Fact_i,21,2,0,0,1,10,3,allégresse,remplir,Fact_1,Oui,Oui
meta-llama,Fact_i,21,2,0,0,1,10,4,allégresse,remplir,Fact_1,Oui,Oui
meta-llama,Fact_i,22,2,0,0,1,10,1,soleil,luire,Fact_0,Oui,Non
meta-llama,Fact_i,22,2,0,0,1,10,3,soleil,luire,Fact_0,Oui,Oui
meta-llama,Fact_i,22,2,0,0,1,10,4,soleil,luire,Fact_0,Oui,Oui
meta-llama,Fact_i,23,2,0,0,1,10,1,administratrice,administrer,Fact_2,Oui,Non
meta-llama,Fact_i,23,2,0,0,1,10,2,administratrice,administrer,Fact_2,Oui,Oui
meta-llama,Fact_i,23,2,0,0,1,10,3,administratrice,administrer,Fact_2,Oui,Non
meta-llama,Fact_i,23,2,0,0,1,10,4,administratrice,administrer,Fact_2,Oui,Oui
meta-llama,Fact_i,24,2,0,0,1,10,1,bureau,vote,Fact_1,Oui,Non
meta-llama,Fact_i,24,2,0,0,1,10,3,bureau,vote,Fact_1,Oui,Non
meta-llama,Fact_i,24,2,0,0,1,10,4,bureau,vote,Fact_1,Oui,Oui
meta-llama,Fact_i,25,2,0,0,1,10,1,nostalgie,étreindre,Fact_1,Oui,Non
meta-llama,Fact_i,25,2,0,0,1,10,2,nostalgie,étreindre,Fact_1,Oui,Oui
meta-llama,Fact_i,25,2,0,0,1,10,3,nostalgie,étreindre,Fact_1,Oui,Non
meta-llama,Fact_i,25,2,0,0,1,10,4,nostalgie,étreindre,Fact_1,Oui,Oui
meta-llama,Fact_i,26,2,0,0,1,10,1,ennemi,lutter,Fact_2,Oui,Non
meta-llama,Fact_i,26,2,0,0,1,10,3,ennemi,lutter,Fact_2,Oui,Oui
meta-llama,Fact_i,26,2,0,0,1,10,4,ennemi,lutter,Fact_2,Oui,Oui
meta-llama,Fact_i,27,2,0,0,1,10,1,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,27,2,0,0,1,10,2,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,27,2,0,0,1,10,3,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,27,2,0,0,1,10,4,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,28,2,0,0,1,10,1,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,28,2,0,0,1,10,3,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,28,2,0,0,1,10,4,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,29,2,0,0,1,10,1,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,29,2,0,0,1,10,2,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,29,2,0,0,1,10,3,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,29,2,0,0,1,10,4,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,30,2,0,0,1,10,1,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,30,2,0,0,1,10,3,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,30,2,0,0,1,10,4,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,31,2,0,0,1,10,1,messe,donner,CausFunc_0,Non,Non
meta-llama,Fact_i,31,2,0,0,1,10,3,messe,donner,CausFunc_0,Non,Oui
meta-llama,Fact_i,31,2,0,0,1,10,4,messe,donner,CausFunc_0,Non,Oui
meta-llama,Fact_i,32,2,0,0,1,10,1,maladie,combattre,Real_Ω,Non,Non
meta-llama,Fact_i,32,2,0,0,1,10,2,maladie,combattre,Real_Ω,Non,Oui
meta-llama,Fact_i,32,2,0,0,1,10,3,maladie,combattre,Real_Ω,Non,Oui
meta-llama,Fact_i,32,2,0,0,1,10,4,maladie,combattre,Real_Ω,Non,Oui
meta-llama,Fact_i,33,2,0,0,1,10,1,personnel,licencier,LiquFunc_0,Non,Non
meta-llama,Fact_i,33,2,0,0,1,10,2,personnel,licencier,LiquFunc_0,Non,Oui
meta-llama,Fact_i,33,2,0,0,1,10,3,personnel,licencier,LiquFunc_0,Non,Oui
meta-llama,Fact_i,33,2,0,0,1,10,4,personnel,licencier,LiquFunc_0,Non,Oui
meta-llama,Fact_i,34,2,0,0,1,10,1,tonnerre,retentir,IncepFunc_0,Non,Non
meta-llama,Fact_i,34,2,0,0,1,10,3,tonnerre,retentir,IncepFunc_0,Non,Oui
meta-llama,Fact_i,34,2,0,0,1,10,4,tonnerre,retentir,IncepFunc_0,Non,Oui
meta-llama,Fact_i,35,2,0,0,1,10,1,éclair,s’éteindre,FinFunc_0,Non,Non
meta-llama,Fact_i,35,2,0,0,1,10,3,éclair,s’éteindre,FinFunc_0,Non,Non
meta-llama,Fact_i,35,2,0,0,1,10,4,éclair,s’éteindre,FinFunc_0,Non,Oui
meta-llama,Fact_i,36,2,0,0,1,10,1,médecin,consulter,Real_2,Non,Non
meta-llama,Fact_i,36,2,0,0,1,10,2,médecin,consulter,Real_2,Non,Oui
meta-llama,Fact_i,36,2,0,0,1,10,3,médecin,consulter,Real_2,Non,Oui
meta-llama,Fact_i,36,2,0,0,1,10,4,médecin,consulter,Real_2,Non,Oui
meta-llama,Fact_i,37,2,0,0,1,10,1,personnel,renvoyer,LiquFunc_0,Non,Non
meta-llama,Fact_i,37,2,0,0,1,10,3,personnel,renvoyer,LiquFunc_0,Non,Oui
meta-llama,Fact_i,37,2,0,0,1,10,4,personnel,renvoyer,LiquFunc_0,Non,Oui
meta-llama,Fact_i,38,2,0,0,1,10,1,nuage,dissiper,LiquFunc_0,Non,Non
meta-llama,Fact_i,38,2,0,0,1,10,2,nuage,dissiper,LiquFunc_0,Non,Oui
meta-llama,Fact_i,38,2,0,0,1,10,3,nuage,dissiper,LiquFunc_0,Non,Non
meta-llama,Fact_i,38,2,0,0,1,10,4,nuage,dissiper,LiquFunc_0,Non,Oui
meta-llama,Fact_i,39,2,0,0,1,10,1,meuble,fabriquer,CausFunc_0,Non,Non
meta-llama,Fact_i,39,2,0,0,1,10,2,meuble,fabriquer,CausFunc_0,Non,Oui
meta-llama,Fact_i,39,2,0,0,1,10,3,meuble,fabriquer,CausFunc_0,Non,Oui
meta-llama,Fact_i,39,2,0,0,1,10,4,meuble,fabriquer,CausFunc_0,Non,Oui
meta-llama,Fact_i,40,2,0,0,1,10,1,fleuve,se former,IncepFunc_0,Non,Non
meta-llama,Fact_i,40,2,0,0,1,10,3,fleuve,se former,IncepFunc_0,Non,Non
meta-llama,Fact_i,40,2,0,0,1,10,4,fleuve,se former,IncepFunc_0,Non,Oui
meta-llama,Fact_i,41,3,0,0,1,10,1,allégresse,remplir,Fact_1,Oui,Non
meta-llama,Fact_i,41,3,0,0,1,10,3,allégresse,remplir,Fact_1,Oui,Oui
meta-llama,Fact_i,41,3,0,0,1,10,4,allégresse,remplir,Fact_1,Oui,Oui
meta-llama,Fact_i,42,3,0,0,1,10,1,soleil,luire,Fact_0,Oui,Non
meta-llama,Fact_i,42,3,0,0,1,10,3,soleil,luire,Fact_0,Oui,Oui
meta-llama,Fact_i,42,3,0,0,1,10,4,soleil,luire,Fact_0,Oui,Oui
meta-llama,Fact_i,43,3,0,0,1,10,1,administratrice,administrer,Fact_2,Oui,Non
meta-llama,Fact_i,43,3,0,0,1,10,2,administratrice,administrer,Fact_2,Oui,Oui
meta-llama,Fact_i,43,3,0,0,1,10,3,administratrice,administrer,Fact_2,Oui,Oui
meta-llama,Fact_i,43,3,0,0,1,10,4,administratrice,administrer,Fact_2,Oui,Oui
meta-llama,Fact_i,44,3,0,0,1,10,1,bureau,vote,Fact_1,Oui,Non
meta-llama,Fact_i,44,3,0,0,1,10,3,bureau,vote,Fact_1,Oui,Oui
meta-llama,Fact_i,44,3,0,0,1,10,4,bureau,vote,Fact_1,Oui,Oui
meta-llama,Fact_i,45,3,0,0,1,10,1,nostalgie,étreindre,Fact_1,Oui,Non
meta-llama,Fact_i,45,3,0,0,1,10,3,nostalgie,étreindre,Fact_1,Oui,Non
meta-llama,Fact_i,45,3,0,0,1,10,4,nostalgie,étreindre,Fact_1,Oui,Oui
meta-llama,Fact_i,46,3,0,0,1,10,1,ennemi,lutter,Fact_2,Oui,Oui
meta-llama,Fact_i,46,3,0,0,1,10,3,ennemi,lutter,Fact_2,Oui,Oui
meta-llama,Fact_i,46,3,0,0,1,10,4,ennemi,lutter,Fact_2,Oui,Oui
meta-llama,Fact_i,47,3,0,0,1,10,1,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,47,3,0,0,1,10,2,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,47,3,0,0,1,10,3,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,47,3,0,0,1,10,4,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,48,3,0,0,1,10,1,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,48,3,0,0,1,10,3,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,48,3,0,0,1,10,4,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,49,3,0,0,1,10,1,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,49,3,0,0,1,10,3,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,49,3,0,0,1,10,4,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,50,3,0,0,1,10,1,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,50,3,0,0,1,10,2,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,50,3,0,0,1,10,3,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,50,3,0,0,1,10,4,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,51,3,0,0,1,10,1,narine,inspirer,Real_1,Non,Non
meta-llama,Fact_i,51,3,0,0,1,10,3,narine,inspirer,Real_1,Non,Oui
meta-llama,Fact_i,51,3,0,0,1,10,4,narine,inspirer,Real_1,Non,Oui
meta-llama,Fact_i,52,3,0,0,1,10,1,bise,souffler,Func_0,Non,Non
meta-llama,Fact_i,52,3,0,0,1,10,2,bise,souffler,Func_0,Non,Oui
meta-llama,Fact_i,52,3,0,0,1,10,3,bise,souffler,Func_0,Non,Oui
meta-llama,Fact_i,52,3,0,0,1,10,4,bise,souffler,Func_0,Non,Oui
meta-llama,Fact_i,53,3,0,0,1,10,1,mouche,chasser,LiquFunc_0,Non,Non
meta-llama,Fact_i,53,3,0,0,1,10,3,mouche,chasser,LiquFunc_0,Non,Oui
meta-llama,Fact_i,53,3,0,0,1,10,4,mouche,chasser,LiquFunc_0,Non,Oui
meta-llama,Fact_i,54,3,0,0,1,10,1,fond,draguer,Real_Ω,Non,Non
meta-llama,Fact_i,54,3,0,0,1,10,3,fond,draguer,Real_Ω,Non,Oui
meta-llama,Fact_i,54,3,0,0,1,10,4,fond,draguer,Real_Ω,Non,Oui
meta-llama,Fact_i,55,3,0,0,1,10,1,serviette,frotter,Labreal_12,Non,Non
meta-llama,Fact_i,55,3,0,0,1,10,2,serviette,frotter,Labreal_12,Non,Oui
meta-llama,Fact_i,55,3,0,0,1,10,3,serviette,frotter,Labreal_12,Non,Non
meta-llama,Fact_i,55,3,0,0,1,10,4,serviette,frotter,Labreal_12,Non,Oui
meta-llama,Fact_i,56,3,0,0,1,10,1,opéra,composer,CausFunc_0,Non,Non
meta-llama,Fact_i,56,3,0,0,1,10,3,opéra,composer,CausFunc_0,Non,Non
meta-llama,Fact_i,56,3,0,0,1,10,4,opéra,composer,CausFunc_0,Non,Oui
meta-llama,Fact_i,57,3,0,0,1,10,1,couleur,se colorer,IncepOper_1,Non,Non
meta-llama,Fact_i,57,3,0,0,1,10,3,couleur,se colorer,IncepOper_1,Non,Oui
meta-llama,Fact_i,57,3,0,0,1,10,4,couleur,se colorer,IncepOper_1,Non,Oui
meta-llama,Fact_i,58,3,0,0,1,10,1,douche,sortir,FinOper_1,Non,Non
meta-llama,Fact_i,58,3,0,0,1,10,3,douche,sortir,FinOper_1,Non,Non
meta-llama,Fact_i,58,3,0,0,1,10,4,douche,sortir,FinOper_1,Non,Oui
meta-llama,Fact_i,59,3,0,0,1,10,1,brosse,frotter,Labreal_12,Non,Oui
meta-llama,Fact_i,59,3,0,0,1,10,2,brosse,frotter,Labreal_12,Non,Oui
meta-llama,Fact_i,59,3,0,0,1,10,3,brosse,frotter,Labreal_12,Non,Oui
meta-llama,Fact_i,59,3,0,0,1,10,4,brosse,frotter,Labreal_12,Non,Oui
meta-llama,Fact_i,60,3,0,0,1,10,1,torchon,essuyer,Labreal_12,Non,Non
meta-llama,Fact_i,60,3,0,0,1,10,3,torchon,essuyer,Labreal_12,Non,Oui
meta-llama,Fact_i,60,3,0,0,1,10,4,torchon,essuyer,Labreal_12,Non,Oui
meta-llama,Fact_i,61,4,0,0,1,10,1,allégresse,remplir,Fact_1,Oui,Non
meta-llama,Fact_i,61,4,0,0,1,10,3,allégresse,remplir,Fact_1,Oui,Non
meta-llama,Fact_i,61,4,0,0,1,10,4,allégresse,remplir,Fact_1,Oui,Oui
meta-llama,Fact_i,62,4,0,0,1,10,1,soleil,luire,Fact_0,Oui,Non
meta-llama,Fact_i,62,4,0,0,1,10,3,soleil,luire,Fact_0,Oui,Oui
meta-llama,Fact_i,62,4,0,0,1,10,4,soleil,luire,Fact_0,Oui,Oui
meta-llama,Fact_i,63,4,0,0,1,10,1,administratrice,administrer,Fact_2,Oui,Non
meta-llama,Fact_i,63,4,0,0,1,10,3,administratrice,administrer,Fact_2,Oui,Oui
meta-llama,Fact_i,63,4,0,0,1,10,4,administratrice,administrer,Fact_2,Oui,Oui
meta-llama,Fact_i,64,4,0,0,1,10,1,bureau,vote,Fact_1,Oui,Non
meta-llama,Fact_i,64,4,0,0,1,10,3,bureau,vote,Fact_1,Oui,Non
meta-llama,Fact_i,64,4,0,0,1,10,4,bureau,vote,Fact_1,Oui,Oui
meta-llama,Fact_i,65,4,0,0,1,10,1,nostalgie,étreindre,Fact_1,Oui,Non
meta-llama,Fact_i,65,4,0,0,1,10,2,nostalgie,étreindre,Fact_1,Oui,Oui
meta-llama,Fact_i,65,4,0,0,1,10,3,nostalgie,étreindre,Fact_1,Oui,Non
meta-llama,Fact_i,65,4,0,0,1,10,4,nostalgie,étreindre,Fact_1,Oui,Oui
meta-llama,Fact_i,66,4,0,0,1,10,1,ennemi,lutter,Fact_2,Oui,Non
meta-llama,Fact_i,66,4,0,0,1,10,3,ennemi,lutter,Fact_2,Oui,Oui
meta-llama,Fact_i,66,4,0,0,1,10,4,ennemi,lutter,Fact_2,Oui,Oui
meta-llama,Fact_i,67,4,0,0,1,10,1,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,67,4,0,0,1,10,3,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,67,4,0,0,1,10,4,camion,acheminer,Fact_2,Oui,Oui
meta-llama,Fact_i,68,4,0,0,1,10,1,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,68,4,0,0,1,10,2,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,68,4,0,0,1,10,3,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,68,4,0,0,1,10,4,avocat,défendre,Fact_2,Oui,Oui
meta-llama,Fact_i,69,4,0,0,1,10,1,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,69,4,0,0,1,10,2,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,69,4,0,0,1,10,3,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,69,4,0,0,1,10,4,prédateur,manger,Fact_1,Oui,Oui
meta-llama,Fact_i,70,4,0,0,1,10,1,aéronef,voler,Fact_0,Oui,Non
meta-llama,Fact_i,70,4,0,0,1,10,3,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,70,4,0,0,1,10,4,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact_i,71,4,0,0,1,10,1,poitrine,aspirer,Labreal_12,Non,Non
meta-llama,Fact_i,71,4,0,0,1,10,3,poitrine,aspirer,Labreal_12,Non,Oui
meta-llama,Fact_i,71,4,0,0,1,10,4,poitrine,aspirer,Labreal_12,Non,Oui
meta-llama,Fact_i,72,4,0,0,1,10,1,rasoir,raser,Labreal_12,Non,Oui
meta-llama,Fact_i,72,4,0,0,1,10,3,rasoir,raser,Labreal_12,Non,Oui
meta-llama,Fact_i,72,4,0,0,1,10,4,rasoir,raser,Labreal_12,Non,Oui
meta-llama,Fact_i,73,4,0,0,1,10,1,messe,donner,CausFunc_0,Non,Non
meta-llama,Fact_i,73,4,0,0,1,10,3,messe,donner,CausFunc_0,Non,Non
meta-llama,Fact_i,73,4,0,0,1,10,4,messe,donner,CausFunc_0,Non,Oui
meta-llama,Fact_i,74,4,0,0,1,10,1,oiseau,volée,Mult,Non,Non
meta-llama,Fact_i,74,4,0,0,1,10,2,oiseau,volée,Mult,Non,Oui
meta-llama,Fact_i,74,4,0,0,1,10,3,oiseau,volée,Mult,Non,Oui
meta-llama,Fact_i,74,4,0,0,1,10,4,oiseau,volée,Mult,Non,Oui
meta-llama,Fact_i,75,4,0,0,1,10,1,nappe,recouvrir,Labreal_12,Non,Non
meta-llama,Fact_i,75,4,0,0,1,10,3,nappe,recouvrir,Labreal_12,Non,Oui
meta-llama,Fact_i,75,4,0,0,1,10,4,nappe,recouvrir,Labreal_12,Non,Oui
meta-llama,Fact_i,76,4,0,0,1,10,1,nez,à,Loc_in,Non,Non
meta-llama,Fact_i,76,4,0,0,1,10,3,nez,à,Loc_in,Non,Oui
meta-llama,Fact_i,76,4,0,0,1,10,4,nez,à,Loc_in,Non,Oui
meta-llama,Fact_i,77,4,0,0,1,10,1,nuage,se former,IncepFunc_0,Non,Non
meta-llama,Fact_i,77,4,0,0,1,10,2,nuage,se former,IncepFunc_0,Non,Oui
meta-llama,Fact_i,77,4,0,0,1,10,3,nuage,se former,IncepFunc_0,Non,Oui
meta-llama,Fact_i,77,4,0,0,1,10,4,nuage,se former,IncepFunc_0,Non,Oui
meta-llama,Fact_i,78,4,0,0,1,10,1,thorax,dans,Loc_in,Non,Non
meta-llama,Fact_i,78,4,0,0,1,10,2,thorax,dans,Loc_in,Non,Oui
meta-llama,Fact_i,78,4,0,0,1,10,3,thorax,dans,Loc_in,Non,Non
meta-llama,Fact_i,78,4,0,0,1,10,4,thorax,dans,Loc_in,Non,Non
meta-llama,Fact_i,79,4,0,0,1,10,1,nappe,mettre,Real_1,Non,Non
meta-llama,Fact_i,79,4,0,0,1,10,2,nappe,mettre,Real_1,Non,Oui
meta-llama,Fact_i,79,4,0,0,1,10,3,nappe,mettre,Real_1,Non,Oui
meta-llama,Fact_i,79,4,0,0,1,10,4,nappe,mettre,Real_1,Non,Oui
meta-llama,Fact_i,80,4,0,0,1,10,1,maladie,soigner,LiquFunc_0,Non,Non
meta-llama,Fact_i,80,4,0,0,1,10,3,maladie,soigner,LiquFunc_0,Non,Oui
meta-llama,Fact_i,80,4,0,0,1,10,4,maladie,soigner,LiquFunc_0,Non,Oui
meta-llama,Fact0,1,1,0,0,1,10,1,rideau,cacher,Fact_0,Oui,Non
meta-llama,Fact0,1,1,0,0,1,10,3,rideau,cacher,Fact_0,Oui,Oui
meta-llama,Fact0,1,1,0,0,1,10,4,rideau,cacher,Fact_0,Oui,Oui
meta-llama,Fact0,2,1,0,0,1,10,1,balayeuse,balayer,Fact_0,Oui,Non
meta-llama,Fact0,2,1,0,0,1,10,2,balayeuse,balayer,Fact_0,Oui,Oui
meta-llama,Fact0,2,1,0,0,1,10,3,balayeuse,balayer,Fact_0,Oui,Oui
meta-llama,Fact0,2,1,0,0,1,10,4,balayeuse,balayer,Fact_0,Oui,Oui
meta-llama,Fact0,3,1,0,0,1,10,1,guêpe,voler,Fact_0,Oui,Non
meta-llama,Fact0,3,1,0,0,1,10,3,guêpe,voler,Fact_0,Oui,Oui
meta-llama,Fact0,3,1,0,0,1,10,4,guêpe,voler,Fact_0,Oui,Oui
meta-llama,Fact0,4,1,0,0,1,10,1,métro,rouler,Fact_0,Oui,Non
meta-llama,Fact0,4,1,0,0,1,10,3,métro,rouler,Fact_0,Oui,Non
meta-llama,Fact0,4,1,0,0,1,10,4,métro,rouler,Fact_0,Oui,Oui
meta-llama,Fact0,5,1,0,0,1,10,1,rideau,cacher,Fact_0,Oui,Non
meta-llama,Fact0,5,1,0,0,1,10,3,rideau,cacher,Fact_0,Oui,Oui
meta-llama,Fact0,5,1,0,0,1,10,4,rideau,cacher,Fact_0,Oui,Oui
meta-llama,Fact0,6,1,0,0,1,10,1,camion,circuler,Fact_0,Oui,Non
meta-llama,Fact0,6,1,0,0,1,10,3,camion,circuler,Fact_0,Oui,Oui
meta-llama,Fact0,6,1,0,0,1,10,4,camion,circuler,Fact_0,Oui,Oui
meta-llama,Fact0,7,1,0,0,1,10,1,aéronef,voler,Fact_0,Oui,Non
meta-llama,Fact0,7,1,0,0,1,10,3,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact0,7,1,0,0,1,10,4,aéronef,voler,Fact_0,Oui,Oui
meta-llama,Fact0,8,1,0,0,1,10,1,train,avancer,Fact_0,Oui,Non
meta-llama,Fact0,8,1,0,0,1,10,3,train,avancer,Fact_0,Oui,Oui
meta-llama,Fact0,8,1,0,0,1,10,4,train,avancer,Fact_0,Oui,Oui
meta-llama,Fact0,9,1,0,0,1,10,1,draisienne,rouler,Fact_0,Oui,Non
meta-llama,Fact0,9,1,0,0,1,10,3,draisienne,rouler,Fact_0,Oui,Oui
meta-llama,Fact0,9,1,0,0,1,10,4,draisienne,rouler,Fact_0,Oui,Oui
meta-llama,Fact0,10,1,0,0,1,10,1,écureuil,sauter,Fact_0,Oui,Non
meta-llama,Fact0,10,1,0,0,1,10,3,écureuil,sauter,Fact_0,Oui,Non
meta-llama,Fact0,10,1,0,0,1,10,4,écureuil,sauter,Fact_0,Oui,Oui
meta-llama,Fact0,11,1,0,0,1,10,1,savon,laver,Fact_2,Non,Oui
meta-llama,Fact0,11,1,0,0,1,10,2,savon,laver,Fact_2,Non,Oui
meta-llama,Fact0,11,1,0,0,1,10,3,savon,laver,Fact_2,Non,Oui
meta-llama,Fact0,11,1,0,0,1,10,4,savon,laver,Fact_2,Non,Oui
meta-llama,Fact0,12,1,0,0,1,10,1,pluie,laver,Fact_2,Non,Non
meta-llama,Fact0,12,1,0,0,1,10,3,pluie,laver,Fact_2,Non,Non
meta-llama,Fact0,12,1,0,0,1,10,4,pluie,laver,Fact_2,Non,Non
meta-llama,Fact0,13,1,0,0,1,10,1,nuage,recouvrir,Fact_1,Non,Non
meta-llama,Fact0,13,1,0,0,1,10,2,nuage,recouvrir,Fact_1,Non,Oui
meta-llama,Fact0,13,1,0,0,1,10,3,nuage,recouvrir,Fact_1,Non,Non
meta-llama,Fact0,13,1,0,0,1,10,4,nuage,recouvrir,Fact_1,Non,Oui
meta-llama,Fact0,14,1,0,0,1,10,1,accompagnateur,accompagner,Fact_2,Non,Non
meta-llama,Fact0,14,1,0,0,1,10,2,accompagnateur,accompagner,Fact_2,Non,Oui
meta-llama,Fact0,14,1,0,0,1,10,3,accompagnateur,accompagner,Fact_2,Non,Oui
meta-llama,Fact0,14,1,0,0,1,10,4,accompagnateur,accompagner,Fact_2,Non,Oui
meta-llama,Fact0,15,1,0,0,1,10,1,air,rafraîchir,Fact_1,Non,Non
meta-llama,Fact0,15,1,0,0,1,10,3,air,rafraîchir,Fact_1,Non,Oui
meta-llama,Fact0,15,1,0,0,1,10,4,air,rafraîchir,Fact_1,Non,Oui
meta-llama,Fact0,16,1,0,0,1,10,1,bouchon,boucher,Fact_1,Non,Non
meta-llama,Fact0,16,1,0,0,1,10,3,bouchon,boucher,Fact_1,Non,Oui
meta-llama,Fact0,16,1,0,0,1,10,4,bouchon,boucher,Fact_1,Non,Oui
meta-llama,Fact0,17,1,0,0,1,10,1,père,prendre soin,Fact_2,Non,Non
meta-llama,Fact0,17,1,0,0,1,10,2,père,prendre soin,Fact_2,Non,Oui
meta-llama,Fact0,17,1,0,0,1,10,3,père,prendre soin,Fact_2,Non,Oui
meta-llama,Fact0,17,1,0,0,1,10,4,père,prendre soin,Fact_2,Non,Oui
meta-llama,Fact0,18,1,0,0,1,10,1,avocat,défendre,Fact_2,Non,Oui
meta-llama,Fact0,18,1,0,0,1,10,2,avocat,défendre,Fact_2,Non,Oui
meta-llama,Fact0,18,1,0,0,1,10,3,avocat,défendre,Fact_2,Non,Oui
meta-llama,Fact0,18,1,0,0,1,10,4,avocat,défendre,Fact_2,Non,Oui
meta-llama,Fact0,19,1,0,0,1,10,1,mère,prendre soin,Fact_2,Non,Non
meta-llama,Fact0,19,1,0,0,1,10,3,mère,prendre soin,Fact_2,Non,Oui
meta-llama,Fact0,19,1,0,0,1,10,4,mère,prendre soin,Fact_2,Non,Oui
meta-llama,Fact0,20,1,0,0,1,10,1,prédateur,dévorer,Fact_1,Non,Non
meta-llama,Fact0,20,1,0,0,1,10,3,prédateur,dévorer,Fact_1,Non,Oui
